,Job Title,Min Salary,Max Salary,Average Salary,Rating,State
5267,other,53,119,86.0,4.0,MI
5268,other,41,95,68.0,3.8,MI
5269,data engineer,79,117,98.0,3.8,MI
5270,analyst,27,49,38.0,4.1,MI
5271,analyst,42,79,60.5,3.7,MI
5272,analyst,46,88,67.0,4.0,MI
5273,analyst,41,77,59.0,4.4,MI
5275,other,150,386,268.0,3.7,MI
5276,other,95,151,123.0,3.8,MI
5277,analyst,58,109,83.5,4.3,MI
5278,analyst,58,109,83.5,4.3,MI
5279,data engineer,77,112,94.5,4.0,MI
5282,data engineer,53,98,75.5,3.8,MI
5286,data scientist,61,121,91.0,3.4,MI
5287,analyst,50,99,74.5,4.0,MI
5288,analyst,35,63,49.0,3.0,MI
5290,other,55,103,79.0,3.9,MI
5291,analyst,48,90,69.0,4.0,MI
5292,analyst,46,88,67.0,4.0,MI
5293,analyst,51,99,75.0,4.0,MI
5294,other,55,97,76.0,4.1,MI
5295,analyst,54,100,77.0,4.1,MI
5296,analyst,38,74,56.0,3.1,MI
5299,analyst,43,82,62.5,3.9,MI
5300,analyst,47,95,71.0,4.1,MI
5301,analyst,40,72,56.0,2.5,MI
5302,analyst,70,80,75.0,4.0,MI
5304,other,69,178,123.5,3.3,MI
5305,analyst,46,87,66.5,3.5,MI
5309,analyst,46,88,67.0,4.0,MI
5310,manager,73,122,97.5,3.9,MI
5311,analyst,54,95,74.5,4.1,MI
5312,data scientist,75,142,108.5,4.0,MI
5313,data engineer,75,103,89.0,5.0,MI
5315,analyst,48,96,72.0,4.2,MI
5316,analyst,50,102,76.0,3.2,MI
5317,data engineer,71,129,100.0,4.0,MI
5319,data scientist,43,73,58.0,4.4,MI
5320,analyst,51,90,70.5,3.3,MI
5321,analyst,55,102,78.5,3.9,MI
5322,other,66,117,91.5,3.8,MI
5324,analyst,48,101,74.5,4.4,MI
5325,analyst,77,136,106.5,4.0,MI
5326,analyst,40,72,56.0,4.2,MI
5328,data engineer,71,129,100.0,4.0,MI
5329,data scientist,89,163,126.0,4.2,MI
5331,other,78,138,108.0,3.9,MI
5332,analyst,44,79,61.5,4.4,MI
5333,other,92,172,132.0,4.0,MI
5334,data engineer,69,120,94.5,3.8,MI
5335,analyst,56,103,79.5,3.0,MI
5338,analyst,45,84,64.5,4.4,MI
5340,analyst,47,98,72.5,4.2,MI
5341,other,58,107,82.5,3.9,MI
5342,analyst,55,106,80.5,4.2,MI
5343,other,52,104,78.0,3.5,MI
5344,analyst,47,69,58.0,2.7,MI
5345,analyst,50,93,71.5,3.7,MI
5348,data engineer,71,119,95.0,4.1,MI
5349,other,69,124,96.5,3.9,MI
5350,data engineer,62,114,88.0,4.0,MI
5351,other,39,82,60.5,3.4,MI
5352,data scientist,88,99,93.5,4.2,NJ
5353,data scientist,88,99,93.5,4.2,NJ
5354,data engineer,79,157,118.0,3.2,NJ
5356,data engineer,76,133,104.5,3.3,NJ
5358,other,66,122,94.0,3.6,NJ
5359,other,56,120,88.0,3.7,NJ
5360,data engineer,116,121,118.5,3.3,NJ
5363,machine learning engineer,76,137,106.5,3.5,NJ
5364,data engineer,68,129,98.5,3.7,NJ
5365,data scientist,88,99,93.5,4.2,NJ
5366,data engineer,67,122,94.5,3.7,NJ
5371,other,87,177,132.0,4.2,NJ
5373,data engineer,68,139,103.5,4.2,NJ
5375,other,81,136,108.5,3.7,NJ
5376,data scientist,83,161,122.0,4.3,NJ
5377,machine learning engineer,56,103,79.5,3.8,NJ
5380,data scientist,56,84,70.0,3.8,NJ
5381,analyst,77,154,115.5,4.2,NJ
5383,data scientist,106,111,108.5,3.8,NJ
5384,data scientist,103,113,108.0,4.0,NJ
5386,data scientist,69,123,96.0,4.1,NJ
5387,data scientist,58,125,91.5,5.0,NJ
5388,data scientist,67,132,99.5,4.1,NJ
5389,analyst,67,75,71.0,4.2,NJ
5390,data scientist,60,117,88.5,4.1,NJ
5391,data scientist,81,122,101.5,4.2,NJ
5392,data scientist,68,122,95.0,3.6,NJ
5393,data scientist,82,140,111.0,3.6,NJ
5396,data scientist,82,142,112.0,4.0,NJ
5398,analyst,51,101,76.0,3.9,NJ
5400,data scientist,74,142,108.0,4.2,NJ
5403,other,58,106,82.0,3.6,NJ
5404,data scientist,93,131,112.0,4.6,NJ
5407,data scientist,100,179,139.5,3.8,NJ
5408,data scientist,90,156,123.0,3.5,NJ
5410,other,71,129,100.0,3.4,NJ
5414,data engineer,68,139,103.5,4.2,NJ
5417,data scientist,134,157,145.5,4.1,NJ
5419,data scientist,94,174,134.0,4.1,NJ
5422,data scientist,89,164,126.5,4.5,NJ
5423,other,95,184,139.5,4.2,NJ
5427,data scientist,65,114,89.5,3.8,NJ
5429,data scientist,76,136,106.0,3.8,NJ
5430,data scientist,97,184,140.5,4.0,NJ
5431,data scientist,78,147,112.5,4.0,NJ
5432,analyst,72,138,105.0,4.2,NJ
5434,other,73,163,118.0,3.5,NJ
5435,other,71,142,106.5,3.5,NJ
5436,analyst,54,107,80.5,4.3,NJ
5437,other,46,98,72.0,4.0,NJ
5438,other,78,136,107.0,3.7,NJ
5439,data scientist,71,129,100.0,4.2,NJ
5440,data scientist,121,146,133.5,4.0,NJ
5441,data scientist,73,129,101.0,3.9,NJ
5442,other,58,108,83.0,4.5,NJ
5443,data scientist,100,179,139.5,3.8,NJ
5445,other,50,91,70.5,4.5,NJ
5446,data scientist,36,80,58.0,4.6,NJ
5447,data scientist,78,137,107.5,4.2,NJ
5449,other,54,115,84.5,2.9,NJ
5451,data scientist,83,96,89.5,3.7,NJ
5453,data scientist,90,171,130.5,3.8,NJ
5454,data scientist,73,133,103.0,4.1,NJ
5455,data scientist,93,151,122.0,4.1,NJ
5456,data scientist,86,146,116.0,3.9,NJ
5457,data scientist,80,142,111.0,4.2,NJ
5458,analyst,48,89,68.5,4.0,NJ
5459,data scientist,102,165,133.5,4.0,NJ
5461,data scientist,76,91,83.5,3.6,NJ
5463,machine learning engineer,82,154,118.0,4.0,NJ
5464,data scientist,67,136,101.5,4.6,NJ
5466,machine learning engineer,124,147,135.5,4.5,NJ
5467,other,75,144,109.5,4.1,NJ
5468,data scientist,99,192,145.5,3.4,NJ
5469,data scientist,82,150,116.0,4.0,NJ
5470,data scientist,78,132,105.0,3.8,NJ
5471,data scientist,72,119,95.5,4.6,NJ
5475,data scientist,147,166,156.5,4.3,NJ
5478,machine learning engineer,76,143,109.5,4.1,NJ
5479,data scientist,105,167,136.0,4.0,NJ
5480,data scientist,103,133,118.0,4.0,NJ
5481,data scientist,83,116,99.5,4.2,NJ
5482,data scientist,108,144,126.0,4.3,NJ
5483,data scientist,93,177,135.0,4.1,NJ
5484,data scientist,90,175,132.5,3.6,NJ
5487,data scientist,99,179,139.0,3.6,NJ
5488,data scientist,124,208,166.0,3.9,NJ
5489,data scientist,73,154,113.5,4.1,NJ
5491,data engineer,53,107,80.0,3.7,NJ
5493,data scientist,89,172,130.5,3.9,NJ
5494,data engineer,64,127,95.5,3.8,NJ
5496,other,75,144,109.5,4.1,NJ
5498,analyst,45,93,69.0,4.1,NJ
5499,data scientist,129,211,170.0,4.0,NJ
5501,data scientist,112,209,160.5,4.2,NJ
5503,data scientist,85,151,118.0,3.7,NJ
5504,data scientist,80,130,105.0,4.1,NJ
5505,data scientist,95,166,130.5,4.2,NJ
5506,analyst,45,99,72.0,3.8,NJ
5507,data scientist,91,167,129.0,3.8,NJ
5509,data scientist,134,212,173.0,4.0,NJ
5510,data scientist,120,140,130.0,3.8,NJ
5511,other,76,209,142.5,4.1,NJ
5512,other,111,190,150.5,3.8,NJ
5513,analyst,49,92,70.5,3.6,NJ
5514,data scientist,97,155,126.0,4.0,NJ
5515,data scientist,122,217,169.5,3.8,NJ
5516,machine learning engineer,106,202,154.0,4.1,NJ
5518,director,103,192,147.5,4.1,NJ
5519,analyst,69,134,101.5,3.8,NJ
5520,data scientist,92,159,125.5,4.0,NJ
5521,other,64,132,98.0,3.6,NJ
5522,other,60,142,101.0,4.3,NJ
5524,analyst,51,98,74.5,4.0,NJ
5525,data scientist,89,172,130.5,3.9,NJ
5527,data scientist,65,113,89.0,4.2,NJ
5529,data scientist,72,140,106.0,3.6,NJ
5530,data scientist,93,187,140.0,3.4,NJ
5531,data engineer,72,151,111.5,3.8,NJ
5532,data engineer,57,117,87.0,4.4,NJ
5533,other,60,115,87.5,3.8,NJ
5534,data scientist,74,155,114.5,4.5,NJ
5536,other,66,121,93.5,4.1,NJ
5537,analyst,48,96,72.0,3.8,NJ
5542,data scientist,118,199,158.5,4.2,NJ
5544,data scientist,170,286,228.0,3.8,NJ
5548,data scientist,168,282,225.0,3.8,NJ
5549,data scientist,92,161,126.5,4.1,NJ
5550,other,74,136,105.0,3.8,NJ
5552,data scientist,50,89,69.5,3.8,NJ
5555,analyst,58,113,85.5,3.6,NJ
5556,analyst,61,126,93.5,4.0,NJ
5557,other,105,188,146.5,4.3,NJ
5558,analyst,55,101,78.0,3.9,NJ
5563,analyst,53,94,73.5,3.6,NJ
5564,analyst,54,103,78.5,3.6,NJ
5565,data engineer,85,160,122.5,4.1,NJ
5566,data scientist,102,172,137.0,4.0,NJ
5567,analyst,105,204,154.5,3.6,NJ
5568,analyst,61,74,67.5,4.1,NJ
5571,analyst,44,94,69.0,4.2,NJ
5572,other,53,109,81.0,3.4,NJ
5573,analyst,66,141,103.5,4.7,NJ
5574,manager,31,66,48.5,3.9,NJ
5575,analyst,52,103,77.5,4.0,NJ
5576,other,111,196,153.5,4.1,NJ
5577,data scientist,102,174,138.0,4.1,NJ
5580,data engineer,45,91,68.0,3.6,NJ
5581,analyst,54,109,81.5,3.6,NJ
5582,analyst,69,137,103.0,3.8,NJ
5583,data engineer,58,119,88.5,3.9,NJ
5585,analyst,58,107,82.5,3.7,NJ
5590,analyst,35,64,49.5,3.9,NJ
5591,analyst,41,88,64.5,3.9,NJ
5592,data engineer,59,110,84.5,3.5,NJ
5594,data scientist,122,205,163.5,3.8,NJ
5596,analyst,53,98,75.5,3.2,NJ
5597,director,101,187,144.0,4.1,NJ
5598,other,87,170,128.5,4.0,NJ
5599,analyst,41,60,50.5,4.4,NJ
5600,other,100,189,144.5,4.0,NJ
5602,data scientist,81,138,109.5,4.3,NJ
5606,other,73,139,106.0,4.1,NJ
5607,other,89,166,127.5,4.0,NJ
5609,other,48,88,68.0,3.4,NJ
5610,other,68,116,92.0,4.1,NJ
5611,analyst,111,214,162.5,4.1,NJ
5612,data engineer,70,124,97.0,4.2,NJ
5613,data scientist,73,117,95.0,3.8,OH
5616,other,42,73,57.5,3.7,OH
5619,other,53,130,91.5,3.7,OH
5620,other,26,49,37.5,3.7,OH
5621,data engineer,57,114,85.5,3.8,OH
5622,other,34,70,52.0,2.1,OH
5623,data scientist,52,55,53.5,4.1,OH
5625,analyst,85,96,90.5,3.4,OH
5626,data scientist,66,122,94.0,4.5,OH
5627,data scientist,80,147,113.5,3.6,OH
5631,data scientist,70,110,90.0,4.4,OH
5632,data scientist,59,115,87.0,3.7,OH
5633,data engineer,50,101,75.5,3.7,OH
5634,data scientist,87,99,93.0,4.1,OH
5636,data scientist,98,158,128.0,3.4,OH
5637,data scientist,74,121,97.5,3.9,OH
5638,data scientist,68,108,88.0,3.8,OH
5639,data scientist,111,121,116.0,4.3,OH
5640,data scientist,60,101,80.5,3.4,OH
5641,data scientist,64,110,87.0,5.0,OH
5642,data scientist,73,112,92.5,4.2,OH
5644,data scientist,60,104,82.0,3.9,OH
5646,data scientist,73,129,101.0,3.4,OH
5648,data scientist,70,127,98.5,3.7,OH
5649,data scientist,59,105,82.0,4.1,OH
5650,data scientist,72,113,92.5,3.6,OH
5651,data scientist,64,120,92.0,4.3,OH
5653,data scientist,78,115,96.5,3.7,OH
5654,data scientist,47,80,63.5,2.5,OH
5656,data scientist,68,105,86.5,4.0,OH
5657,data scientist,75,93,84.0,3.3,OH
5658,data scientist,56,115,85.5,4.7,OH
5659,data scientist,82,146,114.0,4.3,OH
5660,data scientist,63,114,88.5,3.6,OH
5662,data scientist,59,118,88.5,4.0,OH
5663,data scientist,65,113,89.0,4.3,OH
5664,data scientist,83,135,109.0,3.8,OH
5665,data scientist,63,105,84.0,3.4,OH
5666,data scientist,85,105,95.0,3.8,OH
5667,machine learning engineer,141,208,174.5,4.3,OH
5668,data scientist,64,105,84.5,4.2,OH
5669,data scientist,86,152,119.0,3.4,OH
5670,other,41,84,62.5,4.0,OH
5672,data scientist,66,114,90.0,3.7,OH
5674,data scientist,76,146,111.0,3.8,OH
5675,data scientist,61,124,92.5,4.0,OH
5676,analyst,39,77,58.0,4.0,OH
5677,data scientist,85,143,114.0,3.8,OH
5679,data scientist,62,103,82.5,3.9,OH
5680,other,46,98,72.0,4.0,OH
5681,data scientist,61,102,81.5,3.8,OH
5682,data scientist,83,155,119.0,3.5,OH
5683,data scientist,114,123,118.5,3.8,OH
5684,data scientist,92,162,127.0,3.8,OH
5685,data scientist,71,119,95.0,3.6,OH
5687,data scientist,79,142,110.5,3.8,OH
5689,data scientist,66,125,95.5,3.7,OH
5690,other,51,106,78.5,3.1,OH
5691,other,46,85,65.5,3.5,OH
5692,data scientist,79,152,115.5,3.9,OH
5694,data scientist,72,129,100.5,3.9,OH
5695,data scientist,56,103,79.5,3.9,OH
5696,other,55,114,84.5,3.8,OH
5698,data scientist,77,128,102.5,3.4,OH
5699,analyst,47,87,67.0,4.1,OH
5701,data scientist,60,101,80.5,4.6,OH
5703,data scientist,89,151,120.0,3.8,OH
5705,data scientist,88,186,137.0,3.8,OH
5707,data engineer,52,111,81.5,3.8,OH
5708,data scientist,73,130,101.5,3.6,OH
5709,data scientist,72,126,99.0,3.9,OH
5710,data engineer,56,116,86.0,3.8,OH
5711,machine learning engineer,60,115,87.5,4.8,OH
5712,analyst,42,79,60.5,3.1,OH
5713,data engineer,57,109,83.0,4.3,OH
5714,data scientist,85,99,92.0,4.0,OH
5717,analyst,50,99,74.5,3.7,OH
5719,other,46,89,67.5,3.8,OH
5720,analyst,48,90,69.0,4.3,OH
5721,data scientist,66,111,88.5,3.8,OH
5724,data scientist,56,97,76.5,4.0,OH
5727,data scientist,67,111,89.0,4.1,OH
5729,data scientist,78,132,105.0,3.4,OH
5730,machine learning engineer,46,98,72.0,4.0,OH
5731,data scientist,65,135,100.0,3.7,OH
5732,data scientist,59,94,76.5,4.6,OH
5733,data scientist,79,152,115.5,3.9,OH
5734,other,64,85,74.5,3.5,OH
5735,analyst,68,111,89.5,3.9,OH
5738,analyst,60,113,86.5,3.8,OH
5739,analyst,41,84,62.5,4.3,OH
5741,data engineer,45,90,67.5,4.3,OH
5742,analyst,40,72,56.0,3.8,OH
5745,data scientist,79,138,108.5,4.2,OH
5746,data scientist,83,157,120.0,3.8,OH
5747,other,50,95,72.5,3.5,OH
5748,data scientist,84,130,107.0,4.0,OH
5749,data scientist,75,137,106.0,4.0,OH
5750,data scientist,80,100,90.0,3.8,OH
5751,analyst,47,87,67.0,3.2,OH
5752,machine learning engineer,58,103,80.5,4.2,OH
5753,analyst,45,85,65.0,4.4,OH
5755,data engineer,84,99,91.5,5.0,OH
5756,data scientist,81,140,110.5,3.8,OH
5757,other,88,127,107.5,4.2,OH
5758,data scientist,84,156,120.0,3.9,OH
5761,data scientist,76,146,111.0,3.7,OH
5762,analyst,42,83,62.5,4.0,OH
5764,analyst,50,93,71.5,4.0,OH
5765,analyst,30,56,43.0,3.5,OH
5766,analyst,41,72,56.5,4.1,OH
5768,analyst,57,100,78.5,3.8,OH
5769,data scientist,65,125,95.0,4.1,OH
5770,other,52,102,77.0,4.1,OH
5772,other,46,90,68.0,3.5,OH
5773,data scientist,93,155,124.0,3.9,OH
5774,data scientist,92,169,130.5,4.0,OH
5775,analyst,49,92,70.5,3.7,OH
5776,data engineer,61,102,81.5,4.2,OH
5777,analyst,57,100,78.5,4.8,OH
5778,analyst,47,85,66.0,3.6,OH
5779,other,53,95,74.0,4.0,OH
5780,other,56,111,83.5,4.0,OH
5781,analyst,44,85,64.5,5.0,OH
5782,other,123,150,136.5,3.8,OH
5784,analyst,45,82,63.5,3.5,OH
5785,data engineer,57,108,82.5,4.2,OH
5787,analyst,42,84,63.0,3.2,OH
5788,data scientist,84,131,107.5,4.0,OH
5789,analyst,41,84,62.5,4.1,OH
5791,manager,57,94,75.5,3.8,OH
5792,data scientist,63,115,89.0,3.7,OH
5793,analyst,38,76,57.0,4.3,OH
5794,other,69,118,93.5,3.8,OH
5795,analyst,61,109,85.0,4.4,OH
5796,other,45,115,80.0,3.9,OH
5798,other,40,90,65.0,3.8,OH
5799,analyst,44,79,61.5,4.2,OH
5800,data scientist,72,116,94.0,3.8,OH
5802,other,53,98,75.5,3.2,OH
5803,other,49,104,76.5,4.0,OH
5805,analyst,59,100,79.5,3.4,OH
5806,data engineer,51,110,80.5,3.9,OH
5808,data scientist,49,87,68.0,3.8,OH
5811,other,87,161,124.0,4.0,OH
5812,analyst,49,96,72.5,3.9,OH
5813,other,86,143,114.5,3.8,OH
5815,analyst,38,69,53.5,3.8,OH
5816,other,50,65,57.5,3.5,OH
5817,other,60,113,86.5,3.7,OH
5818,analyst,54,91,72.5,3.8,OH
5819,analyst,42,78,60.0,3.6,OH
5821,other,74,86,80.0,3.9,OH
5822,analyst,39,74,56.5,4.0,OH
5824,analyst,70,115,92.5,4.1,OH
5826,analyst,35,63,49.0,3.8,OH
5827,analyst,47,89,68.0,4.4,OH
5828,other,57,111,84.0,3.8,OH
5829,analyst,34,71,52.5,3.3,OH
5830,other,53,119,86.0,4.0,OH
5831,analyst,34,71,52.5,3.3,OH
5832,other,53,119,86.0,4.0,OH
5834,analyst,47,95,71.0,3.7,OH
5835,other,71,139,105.0,3.6,OH
5836,analyst,51,93,72.0,3.6,OH
5837,data engineer,58,102,80.0,4.0,OH
5838,data engineer,62,116,89.0,3.8,OH
5839,analyst,51,101,76.0,3.6,OH
5840,other,46,82,64.0,4.2,OH
5841,data scientist,70,130,100.0,3.8,OH
5843,data engineer,52,101,76.5,4.6,OH
5844,analyst,39,68,53.5,4.1,OH
5845,analyst,42,79,60.5,3.9,OH
5846,analyst,57,104,80.5,4.0,OH
5847,analyst,61,96,78.5,4.0,OH
5848,other,44,90,67.0,4.3,OH
5849,analyst,47,83,65.0,4.0,OH
5850,data scientist,78,120,99.0,4.2,OH
5851,data engineer,57,77,67.0,4.2,OH
5852,data scientist,71,132,101.5,4.0,OH
5853,analyst,43,94,68.5,3.9,OH
5854,data engineer,53,91,72.0,4.0,OH
5855,analyst,54,104,79.0,3.9,OH
5856,analyst,49,88,68.5,2.9,OH
5858,data engineer,67,128,97.5,4.0,OH
5860,data engineer,67,128,97.5,4.0,OH
5861,analyst,36,68,52.0,3.5,OH
5862,analyst,41,75,58.0,3.7,OH
5863,analyst,37,76,56.5,3.4,OH
5864,data scientist,66,128,97.0,4.0,OH
5865,other,61,104,82.5,4.0,OH
5866,analyst,47,93,70.0,3.6,OH
5867,analyst,52,113,82.5,3.3,OH
5868,analyst,48,103,75.5,3.3,OH
5869,data engineer,65,116,90.5,4.0,OH
5870,other,47,98,72.5,4.0,OH
5871,data scientist,59,114,86.5,3.1,OH
5873,other,77,161,119.0,4.1,OH
5874,analyst,47,90,68.5,3.6,OH
5876,analyst,50,90,70.0,4.1,OH
5877,analyst,48,86,67.0,3.5,OH
5878,analyst,57,92,74.5,3.9,OH
5879,data engineer,57,108,82.5,3.9,OH
5880,data engineer,63,116,89.5,4.5,OH
5881,other,38,64,51.0,3.2,OH
5882,other,47,89,68.0,4.2,OH
5883,other,66,113,89.5,4.0,OH
5886,analyst,67,111,89.0,4.0,OH
5887,analyst,42,76,59.0,3.6,OH
